Case #,Account,General Issue,Specific Complaint,Open Date,Close Date,Zip,Borough,City,Council Dist.,Comm. Bd.
505873,NYCC15,General Welfare,Child Support,7/29/2015,12/15/2015,,,,,
505874,NYCC15,General Welfare,Food Pantry,7/29/2015,12/14/2015,,,,,
505879,NYCC15,General Welfare,PATH,7/29/2015,1/4/2016,10458,Bronx,Bronx,NYCC15,7
505875,NYCC15,Housing and Buildings,Landlord/Managing Agent Issues,7/29/2015,1/4/2016,,,,,
505878,NYCC15,Housing and Buildings,Landlord/Managing Agent Issues,7/29/2015,1/4/2016,,,,,
505882,NYCC15,Housing and Buildings,NYCHA Building Maintenance,7/29/2015,1/4/2016,,,,,
505876,NYCC15,Housing and Buildings,Section 8,7/29/2015,1/4/2016,,,,,
505881,NYCC15,Housing and Buildings,Seeking an affordable housing/apartment,7/29/2015,1/4/2016,,,,,
505877,NYCC15,Public Safety,Identity Theft,7/29/2015,12/14/2015,,,,,
505872,NYCC15,Transportation,Pot Holes,7/29/2015,1/4/2016,,,,NYCC,
505880,NYCC15,Transportation,,7/29/2015,,10463,Bronx,Bronx,NYCC14,8
505884,NYCC15,Immigration,Green Card,7/30/2015,7/30/2015,10452,Bronx,Bronx,NYCC16,4
505897,NYCC15,Immigration,Literary Services for Immigrants,7/30/2015,1/13/2016,10027,Manhattan,New York,NYCC09,10
505885,NYCC15,Immigration,U.S. Citizenship,7/30/2015,1/13/2016,10458,Bronx,Bronx,NYCC11,7
505886,NYCC15,Immigration,U.S. Citizenship,7/30/2015,1/13/2016,10460,Bronx,Bronx,NYCC15,6
505887,NYCC15,Immigration,U.S. Citizenship,7/30/2015,1/13/2016,10458,Bronx,Bronx,NYCC11,7
505888,NYCC15,Immigration,U.S. Citizenship,7/30/2015,9/21/2015,10458,Bronx,Bronx,NYCC11,7
505889,NYCC15,Immigration,U.S. Citizenship,7/30/2015,9/21/2015,10458,Bronx,Bronx,NYCC11,7
505890,NYCC15,Immigration,U.S. Citizenship,7/30/2015,9/21/2015,10466,Bronx,Bronx,NYCC12,12
505891,NYCC15,Immigration,U.S. Citizenship,7/30/2015,8/10/2015,10458,Bronx,Bronx,NYCC15,7
505892,NYCC15,Immigration,U.S. Citizenship,7/30/2015,1/13/2016,10460,Bronx,Bronx,NYCC17,6
505893,NYCC15,Immigration,U.S. Citizenship,7/30/2015,10/28/2015,10468,Bronx,Bronx,NYCC14,7
505894,NYCC15,Immigration,U.S. Citizenship,7/30/2015,8/10/2015,10453,Bronx,Bronx,NYCC14,5
505896,NYCC15,Immigration,U.S. Citizenship,7/30/2015,9/21/2015,10468,Bronx,Bronx,NYCC14,7
505898,NYCC15,Immigration,U.S. Citizenship,7/30/2015,1/13/2016,10457,Bronx,Bronx,NYCC15,6
505900,NYCC15,Immigration,U.S. Citizenship,7/30/2015,7/30/2015,10470,Bronx,Bronx,NYCC11,12
505901,NYCC15,Immigration,U.S. Citizenship,7/30/2015,7/30/2015,10457,Bronx,Bronx,NYCC15,5
505902,NYCC15,Immigration,U.S. Citizenship,7/30/2015,7/30/2015,10031,,bronx,,
505895,NYCC15,Immigration,Visas,7/30/2015,7/30/2015,10467,Bronx,Bronx,NYCC15,11
505899,NYCC15,Immigration,Visas,7/30/2015,1/13/2016,10460,Bronx,Bronx,NYCC15,6
505911,NYCC15,Immigration,U.S. Citizenship,8/3/2015,11/12/2015,10453,Bronx,Bronx,NYCC16,5
505903,NYCC15,Health,Animal Care/Wild Animal,8/4/2015,10/19/2015,10467,Bronx,Bronx,NYCC15,11
505904,NYCC15,Housing and Buildings,NYCHA Misc.,8/4/2015,8/10/2015,10461,Bronx,Bronx,NYCC13,10
505905,NYCC15,Housing and Buildings,NYCHA Safety and Security,8/4/2015,8/10/2015,10467,Bronx,Bronx,NYCC15,11
505906,NYCC15,Immigration,,8/4/2015,,10460,Bronx,Bronx,NYCC17,6
505910,NYCC15,General Welfare,SSI and Social Security,8/5/2015,8/5/2015,,,,,
505913,NYCC15,Housing and Buildings,Building Maintenance,8/5/2015,10/19/2015,10467,Bronx,Bronx,NYCC15,11
505909,NYCC15,Housing and Buildings,Construction General,8/5/2015,8/5/2015,10453,Bronx,Bronx,NYCC16,5
505907,NYCC15,Housing and Buildings,Rental Arrears,8/5/2015,8/18/2015,10467,Bronx,Bronx,NYCC15,12
505908,NYCC15,Immigration,U.S. Citizenship,8/5/2015,8/5/2015,10453,Bronx,Bronx,NYCC16,5
505914,NYCC15,Housing and Buildings,NYCHA Misc.,8/6/2015,9/18/2015,10467,Bronx,Bronx,NYCC15,11
505919,NYCC15,Cultural Affairs,,8/7/2015,,10454,,Bronx,,
505920,NYCC15,Cultural Affairs,,8/7/2015,,10462,Bronx,Bronx,NYCC13,11
505915,NYCC15,Economy/Jobs,,8/7/2015,,10473,Bronx,Bronx,NYCC18,9
505918,NYCC15,General Welfare,Home Attendants,8/7/2015,8/10/2015,10467,Bronx,Bronx,NYCC13,11
505916,NYCC15,General Welfare,Public Assistance,8/7/2015,8/10/2015,10460,Bronx,Bronx,NYCC15,11
505917,NYCC15,Housing and Buildings,,8/7/2015,,10454,Manhattan,Bronx,NYCC08,1
505921,NYCC15,Parks,,8/7/2015,,10467,Bronx,Bronx,NYCC15,11
505929,NYCC15,General Welfare,Benefits Terminated,8/10/2015,10/21/2015,10467,Bronx,Bronx,NYCC15,11
505928,NYCC15,Health,Animal Care/Wild Animal,8/10/2015,9/22/2015,10467,Bronx,Bronx,NYCC15,11
505923,NYCC15,Health,Rats/Rodents,8/10/2015,10/19/2015,10467,Bronx,Bronx,NYCC15,11
505925,NYCC15,Immigration,,8/10/2015,,10457,Bronx,Bronx,NYCC15,6
505924,NYCC15,Parks,Tree Planting/Pruning,8/10/2015,8/19/2015,,,unknown,NYCC,
505922,NYCC15,Public Safety,Loitering,8/10/2015,8/10/2015,10467,Bronx,Bronx,NYCC15,11
505932,NYCC15,Consumer Affairs,Garage and Parking Lot,8/11/2015,8/25/2015,10460,Bronx,Bronx,NYCC17,6
505930,NYCC15,Immigration,Visas,8/11/2015,1/4/2016,10457,Bronx,Bronx,NYCC15,6
505931,NYCC15,Immigration,Visas,8/11/2015,10/28/2015,10457,Bronx,Bronx,NYCC15,6
505934,NYCC15,Environment,,8/12/2015,,10457,Bronx,Bronx,NYCC15,6
505935,NYCC15,General Welfare,Adult Intake Center Eligibility,8/12/2015,1/13/2016,,,,,
505942,NYCC15,Housing and Buildings,Building Maintenance,8/12/2015,10/8/2015,,,,,
505933,NYCC15,Housing and Buildings,NYCHA Building Maintenance,8/12/2015,10/14/2015,10467,Bronx,Bronx,NYCC15,11
505940,NYCC15,Housing and Buildings,Seeking an affordable housing/apartment,8/12/2015,1/4/2016,10458,Bronx,Bronx,NYCC15,6
505936,NYCC15,Immigration,Green Card,8/12/2015,11/10/2015,10458,Bronx,Bronx,NYCC15,6
505943,NYCC15,Immigration,Green Card,8/12/2015,11/10/2015,10460,Bronx,Bronx,NYCC15,11
505937,NYCC15,Immigration,U.S. Citizenship,8/12/2015,11/10/2015,10457,Bronx,Bronx,NYCC15,3
505941,NYCC15,Immigration,U.S. Citizenship,8/12/2015,1/13/2016,10454,Manhattan,Bronx,NYCC08,1
505938,NYCC15,Transportation,Pot Holes,8/12/2015,8/18/2015,10457,Bronx,Bronx,NYCC15,6
505946,NYCC15,Housing and Buildings,Building Maintenance,8/13/2015,8/18/2015,10460,Bronx,Bronx,NYCC15,6
505947,NYCC15,Immigration,U.S. Citizenship,8/13/2015,8/13/2015,10550,,Mount Vernon,NYCC,
505945,NYCC15,Transportation,Speed Bump Request,8/13/2015,10/20/2015,10462,Bronx,Bronx,NYCC15,11
505948,NYCC15,Health,,8/14/2015,,10470,Bronx,Bronx,NYCC11,12
505949,NYCC15,Housing and Buildings,Bed Bugs,8/14/2015,1/4/2016,10457,Bronx,Bronx,NYCC15,3
505950,NYCC15,Public Safety,Gangs/Youth Crimes,8/14/2015,8/17/2015,,,,,
505951,NYCC15,Aging,,8/16/2015,,10031,Manhattan,New York,NYCC07,9
505952,NYCC15,Housing and Buildings,Landlord/Managing Agent Issues,8/17/2015,11/17/2015,,,,,
505955,NYCC15,Housing and Buildings,NYCHA Building Maintenance,8/17/2015,8/18/2015,10465,Bronx,Bronx,NYCC13,10
505956,NYCC15,Housing and Buildings,NYCHA Building Maintenance,8/17/2015,8/19/2015,,,,,
505961,NYCC15,Housing and Buildings,Section 8,8/17/2015,8/17/2015,11211,Brooklyn,Brooklyn,NYCC34,1
505964,NYCC15,Housing and Buildings,,8/17/2015,,10458,Bronx,Bronx,NYCC15,6
505957,NYCC15,Immigration,U.S. Citizenship,8/17/2015,8/17/2015,10458,Bronx,Bronx,NYCC15,7
505958,NYCC15,Immigration,U.S. Citizenship,8/17/2015,8/17/2015,10457,Bronx,Bronx,NYCC15,4
505960,NYCC15,Immigration,U.S. Citizenship,8/17/2015,8/17/2015,10467,Bronx,Bronx,NYCC11,7
505962,NYCC15,Immigration,U.S. Citizenship,8/17/2015,8/17/2015,10453,Bronx,Bronx,NYCC14,5
505963,NYCC15,Immigration,U.S. Citizenship,8/17/2015,8/17/2015,10458,Bronx,Bronx,NYCC15,6
505953,NYCC15,Other,,8/17/2015,,11249,Brooklyn,Brooklyn,NYCC33,1
505954,NYCC15,Public Safety,Police Precinct,8/17/2015,8/17/2015,,,,,
505959,NYCC15,Youth Services,,8/17/2015,,10457,,Bronx,,
505967,NYCC15,General Welfare,Homeless Shelter - DHS,8/18/2015,9/14/2015,,,,,
505968,NYCC15,Housing and Buildings,NYCHA Transfers,8/18/2015,1/13/2016,10458,Bronx,Bronx,NYCC15,6
505965,NYCC15,Sanitation,Litter,8/18/2015,8/19/2015,10467,Bronx,Bronx,NYCC15,11
505966,NYCC15,Transportation,Traffic Signals,8/18/2015,8/26/2015,10467,Bronx,Bronx,NYCC15,11
505972,NYCC15,Education,Charter Schools,8/19/2015,1/4/2016,10460,Bronx,Bronx,NYCC15,6
505971,NYCC15,Health,Animal Care/Wild Animal,8/19/2015,9/18/2015,10469,Bronx,Bronx,NYCC13,11
505970,NYCC15,Housing and Buildings,NYCHA Building Maintenance,8/19/2015,9/8/2015,10467,Bronx,Bronx,NYCC15,11
505975,NYCC15,Housing and Buildings,,8/19/2015,,10001,Manhattan,New York,NYCC03,4
505973,NYCC15,Immigration,U.S. Citizenship,8/19/2015,8/19/2015,10468,Bronx,Bronx,NYCC14,7
505974,NYCC15,Immigration,U.S. Citizenship,8/19/2015,10/28/2015,10801,,New Rochelle,NYCC,
505969,NYCC15,Youth Services,,8/19/2015,,10030,Manhattan,New York,NYCC09,10
505976,NYCC15,Health,,8/20/2015,,10467,Bronx,Bronx,NYCC15,11
505978,NYCC15,Immigration,Birth Certificate (outside US),8/20/2015,8/20/2015,10468,Bronx,Bronx,NYCC14,5
505977,NYCC15,Immigration,U.S. Citizenship,8/20/2015,8/20/2015,10458,Bronx,Bronx,NYCC11,7
505980,NYCC15,Housing and Buildings,Section 8,8/21/2015,8/21/2015,10462,Bronx,Bronx,NYCC13,11
505979,NYCC15,Parks,Parks Permits and Applications,8/21/2015,8/25/2015,10462,Bronx,Bronx,NYCC15,11
505981,NYCC15,Parks,,8/23/2015,,11434,Queens,Jamaica,NYCC28,12
505983,NYCC15,Consumer Affairs,BANKING,8/24/2015,1/7/2016,10457,Bronx,Bronx,NYCC15,6
505984,NYCC15,Housing and Buildings,NYCHA New Application,8/24/2015,8/31/2015,,,,,
505982,NYCC15,Housing and Buildings,,8/24/2015,,10014,Manhattan,New York,NYCC03,2
505986,NYCC15,Housing and Buildings,NYCHA Building Maintenance,8/25/2015,10/6/2015,10467,Bronx,Bronx,NYCC15,11
505985,NYCC15,Housing and Buildings,Seeking an affordable housing/apartment,8/25/2015,10/8/2015,10467,Bronx,Bronx,NYCC15,11
505987,NYCC15,Other,,8/25/2015,,10469,Bronx,Bronx,NYCC13,11
505988,NYCC15,Sanitation,Litter Basket Requests,8/25/2015,10/29/2015,10467,Bronx,Bronx,NYCC15,11
505990,NYCC15,Housing and Buildings,Certificate of Occupancy,8/26/2015,9/23/2015,,,unknown,NYCC,
505992,NYCC15,Housing and Buildings,,8/26/2015,,10457,Bronx,Bronx,NYCC15,6
505993,NYCC15,Immigration,,8/26/2015,,10458,Bronx,Bronx,NYCC15,7
505991,NYCC15,Other,,8/26/2015,,10458,Bronx,Bronx,NYCC15,6
505989,NYCC15,,,8/26/2015,,"Hi, i",,"Hi, i was just looking at your site.",,
505996,NYCC15,Other,,8/28/2015,,10468,Bronx,Bronx,NYCC14,8
505994,NYCC15,Parks,Park Maintenance,8/28/2015,8/28/2015,10467,Bronx,Bronx,NYCC15,11
505995,NYCC15,Transportation,Street Markings,8/28/2015,9/28/2015,10467,Bronx,Bronx,NYCC15,11
506000,NYCC15,General Welfare,Food Stamps,8/31/2015,1/13/2016,10458,Bronx,Bronx,NYCC15,6
505998,NYCC15,Housing and Buildings,Landlord/Managing Agent Issues,8/31/2015,8/31/2015,,,,,
505999,NYCC15,Housing and Buildings,Rent Overcharges,8/31/2015,1/11/2016,10457,Bronx,Bronx,NYCC15,5
505997,NYCC15,Housing and Buildings,Seeking an affordable housing/apartment,8/31/2015,1/4/2016,,,,,
506001,NYCC15,Governmental Operations,IDNYC,9/1/2015,9/1/2015,10467,Bronx,Bronx,NYCC15,11
506002,NYCC15,Youth Services,,9/1/2015,,10460,Bronx,Bronx,NYCC15,6
506003,NYCC15,Cultural Affairs,,9/2/2015,,10708,,Yonkers,NYCC,
506004,NYCC15,Cultural Affairs,,9/2/2015,,10708,,Yonkers,NYCC,
506005,NYCC15,Parks,,9/2/2015,,10458,Bronx,Bronx,NYCC15,7
506006,NYCC15,Transportation,Street Signs,9/3/2015,9/14/2015,10467,Bronx,Bronx,NYCC15,11
506011,NYCC15,Education,Transfers,9/4/2015,1/4/2016,,,,,
506017,NYCC15,General Welfare,Home Attendants,9/4/2015,1/13/2016,10460,Bronx,Bronx,NYCC15,6
506009,NYCC15,Housing and Buildings,Landlord/Managing Agent Issues,9/4/2015,1/13/2016,10458,Bronx,Bronx,NYCC15,7
506018,NYCC15,Housing and Buildings,Landlord/Managing Agent Issues,9/4/2015,1/13/2016,10467,Bronx,Bronx,NYCC15,11
506016,NYCC15,Housing and Buildings,NYCHA Building Maintenance,9/4/2015,1/13/2016,10467,Bronx,Bronx,NYCC15,11
506007,NYCC15,Housing and Buildings,Rental Arrears,9/4/2015,1/11/2016,10462,Bronx,Bronx,NYCC15,11
506019,NYCC15,Housing and Buildings,Section 8,9/4/2015,1/13/2016,10457,Bronx,Bronx,NYCC15,6
506008,NYCC15,Immigration,U.S. Citizenship,9/4/2015,11/9/2015,10458,Bronx,Bronx,NYCC15,7
506010,NYCC15,Immigration,U.S. Citizenship,9/4/2015,11/12/2015,10457,Bronx,Bronx,NYCC15,6
506012,NYCC15,Legal Services,Misc (Wills/Court Docs/etc.),9/4/2015,1/13/2016,10457,Bronx,Bronx,NYCC17,6
506020,NYCC15,Other,,9/4/2015,,10473,Bronx,Bronx,NYCC18,9
506015,NYCC15,Public Safety,Domestic Violence,9/4/2015,1/13/2016,10451,Manhattan,Bronx,NYCC08,1
506013,NYCC15,Transportation,Street Resurfacing,9/4/2015,9/28/2015,10462,Bronx,Bronx,NYCC15,11
506023,NYCC15,Immigration,Green Card,9/8/2015,9/8/2015,10705,,Yonkers,NYCC,
506025,NYCC15,Immigration,Green Card,9/8/2015,9/8/2015,10457,Bronx,Bronx,NYCC15,5
506022,NYCC15,Immigration,U.S. Citizenship,9/8/2015,9/8/2015,10462,Bronx,Bronx,NYCC15,11
506024,NYCC15,Immigration,U.S. Citizenship,9/8/2015,9/8/2015,10457,Bronx,Bronx,NYCC15,5
506026,NYCC15,Immigration,Visas,9/8/2015,9/8/2015,10467,Bronx,Bronx,NYCC15,11
506021,NYCC15,Land Use and Zoning,Zoning,9/8/2015,10/9/2015,10460,Bronx,Bronx,NYCC15,11
506028,NYCC15,Legal Services,Misc (Wills/Court Docs/etc.),9/9/2015,9/9/2015,10468,Bronx,Bronx,NYCC14,7
506027,NYCC15,Other,,9/9/2015,,10007,Manhattan,New York,NYCC01,1
506029,NYCC15,Housing and Buildings,NYCHA Building Maintenance,9/10/2015,9/10/2015,,,,,
506030,NYCC15,Housing and Buildings,NYCHA Misc.,9/10/2015,9/14/2015,10467,Bronx,Bronx,NYCC15,11
506031,NYCC15,Housing and Buildings,NYCHA New Application,9/10/2015,1/13/2016,10458,Bronx,Bronx,NYCC15,6
506032,NYCC15,Housing and Buildings,Lease Issue,9/11/2015,1/4/2016,10467,Bronx,Bronx,NYCC11,7
506036,NYCC15,Housing and Buildings,Seeking an affordable housing/apartment,9/11/2015,1/13/2016,,,,,
506037,NYCC15,Housing and Buildings,Seeking an affordable housing/apartment,9/11/2015,1/11/2016,,,,,
506034,NYCC15,Immigration,U.S. Citizenship,9/11/2015,11/12/2015,,,,,
506035,NYCC15,Immigration,U.S. Citizenship,9/11/2015,11/10/2015,,,,,
506033,NYCC15,Other,,9/11/2015,,10459,Bronx,Bronx,NYCC17,3
506039,NYCC15,Education,,9/12/2015,,10474,Bronx,Bronx,NYCC17,2
506042,NYCC15,Environment,,9/14/2015,,10018,Manhattan,New York,NYCC04,5
506041,NYCC15,Transportation,Curb Condition,9/14/2015,9/15/2015,10467,Bronx,Bronx,NYCC15,11
506040,NYCC15,Transportation,Street Signs,9/14/2015,9/28/2015,10467,Bronx,Bronx,NYCC15,11
506044,NYCC15,Housing and Buildings,,9/15/2015,,10128,Manhattan,New York,NYCC05,8
506043,NYCC15,Other,,9/15/2015,,10460,,Bronx,,
506045,NYCC15,Economy/Jobs,Seeking Employment,9/16/2015,9/18/2015,,,,,
506046,NYCC15,Other,,9/16/2015,,10023,Manhattan,New York,NYCC03,7
506047,NYCC15,Transportation,Station Maintenance,9/16/2015,9/17/2015,10467,Bronx,Bronx,NYCC15,11
506049,NYCC15,Education,Transfers,9/17/2015,9/17/2015,,,,,
506048,NYCC15,Immigration,U.S. Citizenship,9/17/2015,9/17/2015,10457,Bronx,Bronx,NYCC15,5
506050,NYCC15,Quality of Life,Noise - Other,9/17/2015,9/17/2015,10467,Bronx,Bronx,NYCC15,11
506051,NYCC15,General Welfare,Homeless Shelter - DHS,9/18/2015,9/18/2015,10460,Bronx,Bronx,NYCC15,11
506052,NYCC15,Housing and Buildings,NYCHA Building Maintenance,9/18/2015,10/6/2015,10467,Bronx,Bronx,NYCC15,11
506053,NYCC15,Immigration,U.S. Citizenship,9/18/2015,9/18/2015,10472,Bronx,Bronx,NYCC18,9
506054,NYCC15,Immigration,U.S. Citizenship,9/18/2015,11/12/2015,10458,Bronx,Bronx,NYCC15,6
506055,NYCC15,Immigration,U.S. Citizenship,9/18/2015,9/18/2015,10463,Bronx,Bronx,NYCC11,8
506056,NYCC15,Immigration,U.S. Citizenship,9/18/2015,10/28/2015,10460,Bronx,Bronx,NYCC15,6
506058,NYCC15,Education,,9/21/2015,,10458,Bronx,Bronx,NYCC15,6
506059,NYCC15,Immigration,U.S. Citizenship,9/21/2015,9/21/2015,10458,Bronx,Bronx,NYCC15,6
506060,NYCC15,Immigration,U.S. Citizenship,9/21/2015,9/21/2015,10458,Bronx,Bronx,NYCC15,6
506057,NYCC15,Immigration,Visas,9/21/2015,9/21/2015,10452,Bronx,Bronx,NYCC16,4
506063,NYCC15,Education,Bullying,9/22/2015,1/13/2016,10467,Bronx,Bronx,NYCC15,12
506062,NYCC15,Housing and Buildings,Building Maintenance,9/22/2015,1/13/2016,10457,Bronx,Bronx,NYCC15,4
506067,NYCC15,Immigration,DACA - Deferred Action for Childhood Arrivals,9/22/2015,1/11/2016,10458,Bronx,Bronx,NYCC15,7
506061,NYCC15,Immigration,U.S. Citizenship,9/22/2015,9/22/2015,10468,Bronx,Bronx,NYCC14,8
506064,NYCC15,Immigration,U.S. Citizenship,9/22/2015,1/13/2016,10472,Bronx,Bronx,NYCC18,9
506065,NYCC15,Immigration,U.S. Citizenship,9/22/2015,10/28/2015,10457,Bronx,Bronx,NYCC15,5
506066,NYCC15,Immigration,U.S. Citizenship,9/22/2015,1/13/2016,10460,Bronx,Bronx,NYCC15,11
506068,NYCC15,Parks,,9/22/2015,,10457,Bronx,Bronx,NYCC15,6
506070,NYCC15,Parks,,9/23/2015,,10468,Bronx,Bronx,NYCC14,7
506069,NYCC15,Public Safety,Drug Activity,9/23/2015,9/23/2015,10467,Bronx,Bronx,NYCC15,11
506077,NYCC15,Housing and Buildings,Rent Overcharges,9/24/2015,1/11/2016,10458,Bronx,Bronx,NYCC15,7
506072,NYCC15,Immigration,DACA - Deferred Action for Childhood Arrivals,9/24/2015,1/13/2016,10458,Bronx,Bronx,NYCC15,7
506071,NYCC15,Immigration,U.S. Citizenship,9/24/2015,1/13/2016,10457,Bronx,Bronx,NYCC15,5
506073,NYCC15,Immigration,U.S. Citizenship,9/24/2015,11/12/2015,10467,Bronx,Bronx,NYCC11,7
506074,NYCC15,Immigration,U.S. Citizenship,9/24/2015,11/10/2015,10032,Manhattan,New York,NYCC07,12
506076,NYCC15,Immigration,U.S. Citizenship,9/24/2015,1/13/2016,10460,Bronx,Bronx,NYCC17,3
506075,NYCC15,Immigration,Visas,9/24/2015,10/28/2015,10458,Bronx,Bronx,NYCC15,7
506078,NYCC15,General Welfare,,9/26/2015,,10458,Bronx,Bronx,NYCC15,5
506079,NYCC15,General Welfare,PATH,9/28/2015,9/28/2015,10467,Bronx,Bronx,NYCC15,11
506082,NYCC15,Housing and Buildings,,9/28/2015,,10457,Bronx,Bronx,NYCC17,6
506081,NYCC15,Public Safety,,9/28/2015,,10460,Bronx,Bronx,NYCC17,6
506080,NYCC15,Transportation,Street Markings,9/28/2015,1/15/2016,10467,Bronx,Bronx,NYCC15,11
506083,NYCC15,Economy/Jobs,Workforce Dev./Training,9/29/2015,9/29/2015,10467,Bronx,Bronx,NYCC15,11
506084,NYCC15,Governmental Operations ,,9/29/2015,,10467,Bronx,Bronx,NYCC13,11
506316,NYCC15,Housing and Buildings,Unsanitary Condition,9/30/2015,1/5/2016,10457,Bronx,Bronx,NYCC15,5
506085,NYCC15,Other,,9/30/2015,,10467,Bronx,Bronx,NYCC11,7
506333,NYCC15,Economy/Jobs,Business Assistance,10/2/2015,1/5/2016,10457,Bronx,Bronx,NYCC15,5
506086,NYCC15,Economy/Jobs,,10/2/2015,,11377,Queens,Woodside,NYCC26,2
506087,NYCC15,Governmental Operations ,,10/2/2015,,10468,Bronx,Bronx,NYCC14,7
506088,NYCC15,Other,,10/5/2015,,10007,Manhattan,New York,NYCC01,1
506095,NYCC15,Housing and Buildings,Construction General,10/6/2015,10/13/2015,,,unknown,NYCC,
506094,NYCC15,Housing and Buildings,Mitchell-Lama,10/6/2015,,10467,Bronx,Bronx,NYCC15,11
506092,NYCC15,Housing and Buildings,NYCHA Building Maintenance,10/6/2015,12/22/2015,,,,,
506090,NYCC15,Other,,10/6/2015,,10467,Bronx,Bronx,NYCC11,7
506091,NYCC15,Other,,10/6/2015,,11231,Brooklyn,Brooklyn,NYCC38,6
506089,NYCC15,Transportation,Street Event Permits,10/6/2015,10/13/2015,10458,Bronx,Bronx,NYCC15,7
506093,NYCC15,Transportation,Traffic Enforcement,10/6/2015,10/6/2015,10467,Bronx,Bronx,NYCC15,11
506331,NYCC15,General Welfare,Child Care,10/7/2015,1/5/2016,,,,,
506096,NYCC15,Other,,10/7/2015,,11231,Brooklyn,Brooklyn,NYCC38,6
506097,NYCC15,Transportation,Street Lights,10/8/2015,,10467,Bronx,Bronx,NYCC15,11
506099,NYCC15,Housing and Buildings,NYCHA Building Maintenance,10/13/2015,10/21/2015,10467,Bronx,Bronx,NYCC15,11
506098,NYCC15,Housing and Buildings,NYCHA Misc.,10/13/2015,10/26/2015,10467,Bronx,Bronx,NYCC15,11
506101,NYCC15,Housing and Buildings,,10/13/2015,,10461,Bronx,Bronx,NYCC13,10
506100,NYCC15,Parks,Park Maintenance,10/13/2015,,10467,Bronx,Bronx,NYCC15,11
506102,NYCC15,Other,,10/15/2015,,10458,,Bx,,
506104,NYCC15,Housing and Buildings,Building Maintenance,10/16/2015,,10467,Bronx,Bronx,NYCC15,11
506105,NYCC15,Housing and Buildings,NYCHA Misc.,10/16/2015,10/21/2015,10467,Bronx,Bronx,NYCC15,11
506103,NYCC15,Youth Services,,10/16/2015,,11423,Queens,Hollis,NYCC27,12
506106,NYCC15,Housing and Buildings,Heat/Hot Water,10/19/2015,10/19/2015,10467,Bronx,Bronx,NYCC15,11
506107,NYCC15,Housing and Buildings,Neighbor Dispute,10/19/2015,10/27/2015,10462,Bronx,Bronx,NYCC15,11
506110,NYCC15,Cultural Affairs,,10/20/2015,,10016,Manhattan,New York,NYCC02,6
506108,NYCC15,Transportation,Speed Bump Request,10/20/2015,10/22/2015,,,,,
506109,NYCC15,Transportation,Stop Sign,10/20/2015,,,,,,
506112,NYCC15,General Welfare,Adult Protective Services,10/21/2015,10/21/2015,10458,Bronx,Bronx,NYCC15,5
506111,NYCC15,Housing and Buildings,Squatters,10/21/2015,10/21/2015,10467,Bronx,Bronx,NYCC15,11
506113,NYCC15,Other,,10/23/2015,,10460,Bronx,Bronx,NYCC15,6
506114,NYCC15,Youth Services,,10/25/2015,,10458,Bronx,Bronx,NYCC15,7
506117,NYCC15,Economy/Jobs,Minority and Women Owned Business,10/26/2015,10/26/2015,10467,Bronx,Bronx,NYCC15,12
506116,NYCC15,Housing and Buildings,Building Maintenance,10/26/2015,,10467,Bronx,Bronx,NYCC15,11
506119,NYCC15,Housing and Buildings,Building Maintenance,10/26/2015,10/29/2015,10467,Bronx,Bronx,NYCC15,11
506118,NYCC15,Housing and Buildings,NYCHA New Application,10/26/2015,10/26/2015,10467,Bronx,Bronx,NYCC15,11
506120,NYCC15,Transportation,Street Resurfacing,10/27/2015,10/27/2015,,,,,
506122,NYCC15,Immigration,DACA - Deferred Action for Childhood Arrivals,10/28/2015,10/28/2015,10458,Bronx,Bronx,NYCC15,6
506136,NYCC15,Immigration,Green Card,10/28/2015,10/28/2015,10457,Bronx,Bronx,NYCC15,6
506123,NYCC15,Immigration,U.S. Citizenship,10/28/2015,10/28/2015,10458,Bronx,Bronx,NYCC15,5
506124,NYCC15,Immigration,U.S. Citizenship,10/28/2015,10/28/2015,10458,Bronx,Bronx,NYCC15,7
506125,NYCC15,Immigration,U.S. Citizenship,10/28/2015,12/4/2015,10458,Bronx,Bronx,NYCC15,7
506126,NYCC15,Immigration,U.S. Citizenship,10/28/2015,10/28/2015,10458,Bronx,Bronx,NYCC15,5
506127,NYCC15,Immigration,U.S. Citizenship,10/28/2015,10/28/2015,10460,Bronx,Bronx,NYCC15,6
506128,NYCC15,Immigration,U.S. Citizenship,10/28/2015,10/28/2015,10023,Manhattan,New York,NYCC06,7
506129,NYCC15,Immigration,U.S. Citizenship,10/28/2015,10/28/2015,10468,Bronx,Bronx,NYCC14,7
506130,NYCC15,Immigration,U.S. Citizenship,10/28/2015,10/28/2015,10458,Bronx,Bronx,NYCC15,7
506131,NYCC15,Immigration,U.S. Citizenship,10/28/2015,10/28/2015,10467,Bronx,Bronx,NYCC15,11
506132,NYCC15,Immigration,U.S. Citizenship,10/28/2015,10/28/2015,10467,Bronx,Bronx,NYCC11,7
506133,NYCC15,Immigration,U.S. Citizenship,10/28/2015,10/28/2015,10457,Bronx,Bronx,NYCC15,6
506134,NYCC15,Immigration,U.S. Citizenship,10/28/2015,10/28/2015,10458,Bronx,Bronx,NYCC15,6
506135,NYCC15,Immigration,U.S. Citizenship,10/28/2015,10/28/2015,10453,Bronx,Bronx,NYCC14,5
